StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12
2018-03-03 11:30:25,2018-03-03 11:42:01,IP Address,66.87.124.6,100,696,True,2018-03-03 11:42:01,R_3Hvt4fArfErxuyn,,,,,42.406295776367,-71.051200866699,anonymous,EN,12,3,11,7,6,5,9,4,10,2,1,8
2018-03-03 11:39:07,2018-03-03 11:42:24,IP Address,65.112.8.129,100,197,True,2018-03-03 11:42:25,R_1Nq1ANU8IxVRHWi,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,10,8,1,6,2,7,12,4,9,11,3
2018-03-03 11:37:03,2018-03-03 11:43:22,IP Address,82.196.9.227,100,379,True,2018-03-03 11:43:23,R_31hpeaxjJVB27bt,,,,,52.296493530273,4.9541931152344,anonymous,EN,8,10,7,11,5,6,3,12,4,1,9,2
2018-03-03 11:42:16,2018-03-03 11:43:35,IP Address,65.112.8.131,100,78,True,2018-03-03 11:43:35,R_5jNy0yrnTfdrWWl,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,10,2,9,7,5,8,11,3,4,12,1
2018-03-03 11:42:14,2018-03-03 11:43:40,IP Address,65.112.8.130,100,86,True,2018-03-03 11:43:41,R_2rT0cZWxOLU3W9B,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,11,8,9,1,3,5,10,2,6,12,4
2018-03-03 11:42:44,2018-03-03 11:43:45,IP Address,128.103.137.68,100,61,True,2018-03-03 11:43:46,R_2OOz0d0zaslrkxa,,,,,42.380004882812,-71.13289642334,anonymous,EN,3,12,9,11,8,6,4,1,10,2,7,5
2018-03-03 11:44:00,2018-03-03 11:44:57,IP Address,65.112.8.131,100,56,True,2018-03-03 11:44:57,R_eQjLUFsvxd6EasN,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,11,3,9,6,5,8,12,2,7,10,1
2018-03-03 11:43:31,2018-03-03 11:45:16,IP Address,107.77.224.69,100,105,True,2018-03-03 11:45:17,R_Xp7n2wXrdGx6aMV,,,,,40.71110534668,-73.946899414062,anonymous,EN,9,10,12,8,7,5,6,4,11,2,3,1
2018-03-03 11:44:04,2018-03-03 11:45:32,IP Address,65.112.8.202,100,88,True,2018-03-03 11:45:33,R_3n6qyUDplFslBDC,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,11,9,3,4,8,2,10,6,7,1,5
2018-03-03 11:45:01,2018-03-03 11:46:05,IP Address,65.112.8.140,100,64,True,2018-03-03 11:46:05,R_3R9h2JeHjoiTWQv,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,10,7,11,4,5,3,8,6,1,9,2
2018-03-03 11:45:11,2018-03-03 11:46:12,IP Address,140.247.0.133,100,60,True,2018-03-03 11:46:12,R_1gUfuQcwCTdp8Fd,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,6,9,7,3,5,12,4,2,11,1
2018-03-03 11:46:02,2018-03-03 11:46:38,IP Address,50.200.61.230,100,36,True,2018-03-03 11:46:38,R_sd8JQoDWdtMtYUF,,,,,42.375106811523,-71.105598449707,anonymous,EN,8,11,7,4,5,6,9,12,3,2,10,1
2018-03-03 11:46:18,2018-03-03 11:46:52,IP Address,65.112.8.129,100,34,True,2018-03-03 11:46:53,R_DhHfMUPq9wxoaUp,,,,,42.380004882812,-71.13289642334,anonymous,EN,1,12,7,10,3,8,6,9,5,2,11,4
2018-03-03 11:45:43,2018-03-03 11:46:53,IP Address,65.112.8.194,100,70,True,2018-03-03 11:46:53,R_31pGCJDGBvtHvPt,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,11,6,8,3,5,7,12,4,2,10,1
2018-03-03 11:46:35,2018-03-03 11:47:31,IP Address,65.112.8.140,100,55,True,2018-03-03 11:47:32,R_3pfEGCW6WiiH2Wa,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,10,5,8,2,4,1,11,3,6,9,7
2018-03-03 11:46:20,2018-03-03 11:47:43,IP Address,65.112.8.198,100,83,True,2018-03-03 11:47:44,R_exkcJEI5i0VbpMB,,,,,42.380004882812,-71.13289642334,anonymous,EN,2,10,8,11,6,7,9,1,3,12,4,5
2018-03-03 11:47:09,2018-03-03 11:47:56,IP Address,65.112.8.130,100,47,True,2018-03-03 11:47:56,R_2CxDkGMEEmirB5v,,,,,42.380004882812,-71.13289642334,anonymous,EN,2,11,5,7,8,9,6,10,1,3,12,4
2018-03-03 11:47:12,2018-03-03 11:48:17,IP Address,65.112.8.12,100,64,True,2018-03-03 11:48:17,R_3m1psYQARtmmUm5,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,12,8,6,5,4,7,11,3,1,10,2
2018-03-03 11:48:00,2018-03-03 11:48:48,IP Address,65.112.8.131,100,47,True,2018-03-03 11:48:48,R_1pVTlIz7OUirHGU,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,10,4,9,8,7,2,11,5,1,12,3
2018-03-03 11:48:03,2018-03-03 11:48:50,IP Address,65.112.8.138,100,46,True,2018-03-03 11:48:50,R_264EKOU7aaQ99OC,,,,,42.380004882812,-71.13289642334,anonymous,EN,1,4,11,10,2,5,9,6,8,12,7,3
2018-03-03 11:47:19,2018-03-03 11:49:12,IP Address,65.112.8.132,100,112,True,2018-03-03 11:49:12,R_3DqN14WCOdH7oDS,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,11,3,9,7,8,6,10,2,4,12,1
2018-03-03 11:48:16,2018-03-03 11:49:22,IP Address,65.112.8.138,100,66,True,2018-03-03 11:49:23,R_2mY4r20JRMU0wj7,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,11,5,9,7,4,8,10,3,1,12,2
2018-03-03 11:47:21,2018-03-03 11:49:29,IP Address,65.112.8.6,100,127,True,2018-03-03 11:49:29,R_21HxOwFpDw2r5gm,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,12,8,7,2,5,4,10,6,3,11,1
2018-03-03 11:48:49,2018-03-03 11:49:40,IP Address,107.77.226.79,100,51,True,2018-03-03 11:49:41,R_2w7juj2VSMAgecl,,,,,40.680892944336,-73.946296691895,anonymous,EN,9,4,7,8,11,5,3,10,2,6,12,1
2018-03-03 11:50:31,2018-03-03 11:51:39,IP Address,65.112.8.201,100,68,True,2018-03-03 11:51:40,R_2D6NVdJtCjoQStQ,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,10,6,8,3,5,7,11,2,4,12,1
2018-03-03 11:48:33,2018-03-03 11:51:42,IP Address,65.112.8.134,100,188,True,2018-03-03 11:51:42,R_1F57sC9RfH6YkEh,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,5,9,6,3,7,12,2,1,11,4
2018-03-03 11:51:46,2018-03-03 11:52:12,IP Address,65.112.8.137,100,26,True,2018-03-03 11:52:13,R_3R4raY2GC6aurkw,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,4,5,2,1,6,11,12,7,9,3
2018-03-03 11:52:03,2018-03-03 11:53:07,IP Address,65.112.8.133,100,64,True,2018-03-03 11:53:08,R_1hzhaheACmHKtjo,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,7,3,9,11,8,1,5,4,6,2,10
2018-03-03 11:46:40,2018-03-03 11:53:45,IP Address,50.198.99.124,100,424,True,2018-03-03 11:53:45,R_1poqTEtDfCN59iK,,,,,42.364593505859,-71.102798461914,anonymous,EN,7,11,5,9,4,8,1,12,3,6,10,2
2018-03-03 11:50:21,2018-03-03 11:54:00,IP Address,140.247.137.236,100,219,True,2018-03-03 11:54:01,R_1C3M3OTrV4UTf6j,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,12,8,4,3,5,7,10,9,1,11,2
2018-03-03 11:53:51,2018-03-03 11:54:43,IP Address,65.112.8.205,100,51,True,2018-03-03 11:54:43,R_UarctahrtBzcIjD,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,11,7,5,8,6,3,12,4,2,10,1
2018-03-03 11:53:00,2018-03-03 11:54:58,IP Address,65.112.8.138,100,118,True,2018-03-03 11:54:59,R_1jji9To2Fr0h73W,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,12,6,9,2,7,8,11,3,1,10,5
2018-03-03 11:53:27,2018-03-03 11:55:45,IP Address,65.112.8.206,100,138,True,2018-03-03 11:55:46,R_3NKxMo6uCe73KSx,,,,,42.380004882812,-71.13289642334,anonymous,EN,3,10,7,9,4,8,5,12,6,1,11,2
2018-03-03 11:55:42,2018-03-03 11:56:36,IP Address,67.134.204.45,100,53,True,2018-03-03 11:56:37,R_5tmfTQYyZpSTgdP,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,4,12,8,9,11,3,1,10,5,2,6
2018-03-03 11:57:27,2018-03-03 11:58:06,IP Address,65.112.8.15,100,39,True,2018-03-03 11:58:07,R_3fOxRI4Ef10iCbD,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,10,1,12,8,7,5,11,2,4,9,3
2018-03-03 11:58:27,2018-03-03 11:59:17,IP Address,65.112.8.131,100,50,True,2018-03-03 11:59:18,R_31aXaThAArDrlSj,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,5,8,10,9,7,3,6,2,11,4,1
2018-03-03 11:59:41,2018-03-03 12:00:33,IP Address,65.112.8.137,100,51,True,2018-03-03 12:00:33,R_2y9JwtEVWxqjMcz,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,11,3,9,2,6,8,12,1,4,10,5
2018-03-03 12:00:05,2018-03-03 12:00:59,IP Address,66.87.125.127,100,54,True,2018-03-03 12:01:00,R_2Tt7QnvzQax2g81,,,,,41.505905151367,-72.908096313477,anonymous,EN,5,10,7,3,8,9,2,12,1,4,11,6
2018-03-03 12:00:25,2018-03-03 12:01:12,IP Address,65.112.8.5,100,46,True,2018-03-03 12:01:13,R_2B9AayD2J1pjeJh,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,12,8,9,4,3,7,11,5,1,10,2
2018-03-03 12:01:56,2018-03-03 12:02:38,IP Address,65.112.8.134,100,41,True,2018-03-03 12:02:38,R_1LNxZzTYmbTgrh8,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,9,8,1,7,5,2,10,6,4,11,3
2018-03-03 12:02:12,2018-03-03 12:02:56,IP Address,65.112.8.136,100,44,True,2018-03-03 12:02:57,R_271XnG8lrtXkz0k,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,12,5,7,1,4,9,11,6,2,10,3
2018-03-03 12:02:10,2018-03-03 12:03:21,IP Address,65.112.8.136,100,70,True,2018-03-03 12:03:21,R_9RKa4tYyqeRFEoF,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,3,9,1,4,12,10,6,5,8,2,11
2018-03-03 12:02:40,2018-03-03 12:03:25,IP Address,65.112.8.132,100,44,True,2018-03-03 12:03:26,R_3hnzDzEZHoN58zi,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,10,8,9,6,2,5,12,4,3,11,1
2018-03-03 12:02:26,2018-03-03 12:03:30,IP Address,65.112.8.133,100,63,True,2018-03-03 12:03:30,R_2740Zfx1Xr3rCYF,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,12,5,8,7,9,6,11,3,1,10,2
2018-03-03 12:03:07,2018-03-03 12:04:09,IP Address,65.112.8.139,100,61,True,2018-03-03 12:04:09,R_XMyskbBTkaubJN7,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,12,5,9,4,2,8,11,3,6,10,1
2018-03-03 12:03:23,2018-03-03 12:05:29,IP Address,65.112.8.194,100,125,True,2018-03-03 12:05:29,R_290Q3WpXqjah5qL,,,,,42.380004882812,-71.13289642334,anonymous,EN,3,10,8,11,6,7,5,12,4,1,9,2
2018-03-03 12:04:32,2018-03-03 12:05:31,IP Address,65.112.8.131,100,59,True,2018-03-03 12:05:32,R_30hE7oYXG7mrjZX,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,11,9,8,3,7,5,12,6,1,10,2
2018-03-03 12:04:17,2018-03-03 12:05:33,IP Address,67.134.204.39,100,76,True,2018-03-03 12:05:33,R_2SrF9LpAeFE5Jy2,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,9,7,12,6,8,3,11,5,2,10,1
2018-03-03 12:06:29,2018-03-03 12:07:20,IP Address,76.216.122.186,100,50,True,2018-03-03 12:07:20,R_1IFQPnjip52ku3T,,,,,33.979095458984,-84.149398803711,anonymous,EN,6,10,5,9,8,7,3,12,4,2,11,1
2018-03-03 12:06:32,2018-03-03 12:08:56,IP Address,67.134.204.35,100,143,True,2018-03-03 12:08:57,R_2rVhPNnZiELuSKG,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,8,4,12,6,5,7,11,1,2,10,3
2018-03-03 12:07:00,2018-03-03 12:09:11,IP Address,67.134.204.33,100,130,True,2018-03-03 12:09:12,R_b4nCaByrOoUEzU5,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,8,9,11,4,7,2,10,6,1,12,3
2018-03-03 12:12:46,2018-03-03 12:14:16,IP Address,65.112.8.139,100,89,True,2018-03-03 12:14:16,R_1Fy8lkWzJLHFxZV,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,2,6,10,8,5,12,4,1,11,3,9
2018-03-03 12:14:53,2018-03-03 12:15:44,IP Address,65.112.8.131,100,51,True,2018-03-03 12:15:45,R_3rO5atr90xkIsgX,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,10,6,8,2,7,4,12,9,1,11,3
2018-03-03 12:13:37,2018-03-03 12:16:28,IP Address,65.112.8.206,100,170,True,2018-03-03 12:16:28,R_2aXmmCGhAQtDzop,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,11,5,8,7,2,3,12,6,4,10,1
2018-03-03 12:15:04,2018-03-03 12:16:51,IP Address,172.56.22.202,100,106,True,2018-03-03 12:16:52,R_3ncSz1qiQ7cbk58,,,,,41.820693969727,-71.449203491211,anonymous,EN,4,12,9,3,6,8,1,11,7,5,10,2
2018-03-03 12:16:11,2018-03-03 12:17:12,IP Address,65.112.8.137,100,61,True,2018-03-03 12:17:14,R_2ato4EWUAyVrUsn,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,4,7,6,5,2,12,9,1,11,3
2018-03-03 12:15:47,2018-03-03 12:18:35,IP Address,65.112.8.132,100,168,True,2018-03-03 12:18:36,R_3NKRqlhh5iaOBCF,,,,,42.380004882812,-71.13289642334,anonymous,EN,10,9,7,12,11,6,2,4,5,3,8,1
2018-03-03 12:14:51,2018-03-03 12:18:39,IP Address,65.112.8.129,100,227,True,2018-03-03 12:18:39,R_233NtAIGLwuePiN,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,10,8,6,4,5,2,11,7,1,9,3
2018-03-03 12:20:06,2018-03-03 12:21:23,IP Address,65.112.8.130,100,77,True,2018-03-03 12:21:24,R_sdkhVjHp3B2PpV7,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,11,8,7,5,4,3,12,6,1,10,2
2018-03-03 12:21:43,2018-03-03 12:22:37,IP Address,65.112.8.197,100,54,True,2018-03-03 12:22:37,R_Z1tT0E9cslbuPXH,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,4,12,11,5,8,6,10,2,3,9,1
2018-03-03 12:23:58,2018-03-03 12:24:39,IP Address,65.112.8.136,100,40,True,2018-03-03 12:24:40,R_3LbhQSxr8NJw2pH,,,,,42.380004882812,-71.13289642334,anonymous,EN,1,2,6,9,11,7,4,3,5,8,10,12
2018-03-03 12:23:50,2018-03-03 12:24:42,IP Address,65.112.8.135,100,52,True,2018-03-03 12:24:42,R_2wS6nObgMwyzuns,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,11,7,5,8,4,2,12,6,3,10,1
2018-03-03 12:26:03,2018-03-03 12:26:47,IP Address,65.112.8.131,100,43,True,2018-03-03 12:26:47,R_UMCwTcYKX3f3Udz,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,10,12,3,7,4,6,9,8,1,11,2
2018-03-03 12:26:00,2018-03-03 12:27:58,IP Address,174.192.9.38,100,117,True,2018-03-03 12:27:58,R_3qUuafUHcgQAxk9,,,,,42.40299987793,-71.259002685547,anonymous,EN,12,7,5,11,4,6,3,10,9,1,8,2
2018-03-03 12:27:49,2018-03-03 12:29:04,IP Address,174.203.8.209,100,75,True,2018-03-03 12:29:04,R_2Pi32CrIIYve31D,,,,,37.751007080078,-97.821998596191,anonymous,EN,4,10,9,8,6,7,3,12,5,1,11,2
2018-03-03 12:28:36,2018-03-03 12:29:44,IP Address,65.112.8.132,100,68,True,2018-03-03 12:29:45,R_2uOEbTgHkWYYJT8,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,11,6,10,9,5,3,12,2,1,7,4
2018-03-03 12:29:14,2018-03-03 12:30:11,IP Address,67.134.204.39,100,57,True,2018-03-03 12:30:12,R_24CQAFKaj3pj9VL,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,11,7,4,10,3,12,5,6,1,9,2
2018-03-03 12:24:17,2018-03-03 12:31:44,IP Address,65.112.8.131,100,446,True,2018-03-03 12:31:44,R_OqhDhKi9p5jBksx,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,8,10,12,4,6,5,11,9,2,3,1
2018-03-03 12:32:02,2018-03-03 12:32:52,IP Address,65.112.10.107,100,50,True,2018-03-03 12:32:53,R_2PvQQbqykAUcX4e,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,11,6,9,2,4,8,12,7,1,10,3
2018-03-03 12:31:51,2018-03-03 12:32:57,IP Address,65.112.8.129,100,65,True,2018-03-03 12:32:57,R_2AFjWoWx4KgCLfU,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,9,3,12,4,5,8,10,1,2,11,6
2018-03-03 12:27:59,2018-03-03 12:33:02,IP Address,172.58.225.29,100,303,True,2018-03-03 12:33:03,R_2ElPa9dl9pUGsRo,,,,,40.792098999023,-73.943901062012,anonymous,EN,11,10,8,7,4,5,3,9,6,1,12,2
2018-03-03 12:37:30,2018-03-03 12:39:02,IP Address,65.112.8.132,100,92,True,2018-03-03 12:39:02,R_3LaQqweeRcgQs3m,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,3,8,6,11,7,1,10,9,2,5,4
2018-03-03 12:41:14,2018-03-03 12:44:15,IP Address,65.112.8.15,100,180,True,2018-03-03 12:44:15,R_CZDhSDAmWdMHheN,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,12,6,9,2,1,7,10,5,4,11,3
2018-03-03 12:43:15,2018-03-03 12:44:48,IP Address,67.134.204.36,100,92,True,2018-03-03 12:44:48,R_2dgL7gqNpzB88zJ,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,10,5,8,1,3,4,11,6,7,9,2
2018-03-03 12:42:48,2018-03-03 12:45:01,IP Address,107.77.224.94,100,132,True,2018-03-03 12:45:01,R_1DRJL6x3L67DVDV,,,,,40.71110534668,-73.946899414062,anonymous,EN,4,12,5,9,8,2,3,11,6,7,10,1
2018-03-03 12:46:32,2018-03-03 12:47:33,IP Address,65.112.8.200,100,61,True,2018-03-03 12:47:34,R_1Nq2fGepyGRdUcG,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,5,12,6,4,3,11,2,7,9,1
2018-03-03 12:46:43,2018-03-03 12:47:40,IP Address,65.112.8.71,100,56,True,2018-03-03 12:47:41,R_9QRUzGDBhNygM1z,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,10,4,3,1,9,6,11,5,8,12,2
2018-03-03 12:49:01,2018-03-03 12:49:36,IP Address,65.112.8.139,100,35,True,2018-03-03 12:49:36,R_3iKKWeIBzk6E7n4,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,9,1,8,7,5,6,12,3,11,10,2
2018-03-03 12:49:11,2018-03-03 12:50:15,IP Address,96.237.248.239,100,64,True,2018-03-03 12:50:15,R_1dnRrXJN0Mje0Fy,,,,,42.26579284668,-71.610496520996,anonymous,EN,8,12,2,9,5,6,4,11,1,7,10,3
2018-03-03 12:49:20,2018-03-03 12:50:19,IP Address,65.112.8.140,100,58,True,2018-03-03 12:50:19,R_3Mute1yP2xzQVBu,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,5,11,1,7,4,12,6,3,9,2
2018-03-03 12:50:40,2018-03-03 12:51:23,IP Address,65.112.8.129,100,43,True,2018-03-03 12:51:24,R_31obAFe9cCwhk2X,,,,,42.380004882812,-71.13289642334,anonymous,EN,5,11,6,8,1,12,7,9,4,3,10,2
2018-03-03 12:53:16,2018-03-03 12:54:09,IP Address,174.192.22.170,100,52,True,2018-03-03 12:54:10,R_2XhpUQU6uPv4FQY,,,,,42.313705444336,-71.194702148438,anonymous,EN,12,8,6,10,3,4,5,11,9,1,7,2
2018-03-03 12:52:40,2018-03-03 12:55:59,IP Address,65.112.8.130,100,199,True,2018-03-03 12:55:59,R_2q7z6yM6m36sqfp,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,12,5,8,3,7,4,10,6,1,11,2
2018-03-03 12:56:03,2018-03-03 12:56:53,IP Address,172.56.22.49,100,49,True,2018-03-03 12:56:54,R_7TVTX91rIjutpwB,,,,,41.820693969727,-71.449203491211,anonymous,EN,8,6,5,12,7,4,11,1,10,9,2,3
2018-03-03 13:01:48,2018-03-03 13:02:26,IP Address,65.112.8.138,100,38,True,2018-03-03 13:02:27,R_ukxMg9M4HtUqNEt,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,11,1,8,3,6,5,10,7,2,12,4
2018-03-03 13:01:54,2018-03-03 13:03:31,IP Address,65.112.8.5,100,97,True,2018-03-03 13:03:32,R_3gYJXnUZG5XwQbV,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,10,9,6,7,3,5,12,2,4,11,1
2018-03-03 13:04:33,2018-03-03 13:06:03,IP Address,65.112.8.11,100,89,True,2018-03-03 13:06:03,R_1Cj2SfgyOE5nKdE,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,12,8,9,3,5,2,11,7,4,10,1
2018-03-03 13:05:45,2018-03-03 13:07:14,IP Address,65.112.8.132,100,89,True,2018-03-03 13:07:15,R_cwOZhUPb85XLEaZ,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,11,5,9,6,3,7,10,4,2,12,1
2018-03-03 13:07:45,2018-03-03 13:08:30,IP Address,65.112.8.201,100,44,True,2018-03-03 13:08:30,R_2S809FzDKZE3Seq,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,9,7,10,5,4,3,12,6,2,11,1
2018-03-03 13:08:32,2018-03-03 13:09:11,IP Address,65.112.8.136,100,38,True,2018-03-03 13:09:12,R_1P1zsN5eKI4aByA,,,,,42.380004882812,-71.13289642334,anonymous,EN,9,12,4,8,6,7,1,10,2,5,11,3
2018-03-03 13:09:41,2018-03-03 13:10:53,IP Address,107.77.161.6,100,71,True,2018-03-03 13:10:53,R_xhzNLkp6y6W08g1,,,,,39.961196899414,-82.998802185059,anonymous,EN,3,10,12,5,8,7,6,2,11,9,1,4
2018-03-03 13:16:01,2018-03-03 13:17:07,IP Address,65.112.8.133,100,66,True,2018-03-03 13:17:07,R_1I4TtZp9RSfrjVu,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,2,9,8,11,7,5,3,6,1,10,4
2018-03-03 13:17:44,2018-03-03 13:19:23,IP Address,65.112.8.10,100,98,True,2018-03-03 13:19:23,R_3Gem7HUdd1dciaw,,,,,42.380004882812,-71.13289642334,anonymous,EN,10,12,7,8,6,4,3,11,5,1,9,2
2018-03-03 13:01:59,2018-03-03 13:20:41,IP Address,65.112.8.206,100,1122,True,2018-03-03 13:20:42,R_22ojBAIRgA3CzUQ,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,11,6,8,4,7,2,9,5,3,10,1
2018-03-03 13:20:23,2018-03-03 13:21:50,IP Address,65.112.8.141,100,86,True,2018-03-03 13:21:50,R_wZruSlfEZVRAH1D,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,10,3,8,7,5,2,11,4,6,9,1
2018-03-03 13:20:55,2018-03-03 13:22:34,IP Address,173.225.252.238,100,98,True,2018-03-03 13:22:34,R_yUPLrVHEIPBwEo1,,,,,21.782501220703,-72.252098083496,anonymous,EN,3,8,11,12,4,6,1,9,7,5,10,2
2018-03-03 13:22:14,2018-03-03 13:23:15,IP Address,65.112.8.130,100,61,True,2018-03-03 13:23:16,R_cTjx8XUPHzNlc3L,,,,,42.380004882812,-71.13289642334,anonymous,EN,8,1,12,11,10,7,6,3,9,4,2,5
2018-03-03 13:22:23,2018-03-03 13:23:58,IP Address,172.56.22.97,100,95,True,2018-03-03 13:23:59,R_1F5Mqq3JTsPtwZi,,,,,41.820693969727,-71.449203491211,anonymous,EN,12,8,3,7,4,10,2,5,9,6,11,1
2018-03-03 13:23:14,2018-03-03 13:24:08,IP Address,65.112.8.132,100,54,True,2018-03-03 13:24:09,R_1C2uEuopPvHBaIZ,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,12,9,4,6,8,1,11,5,3,10,2
2018-03-03 13:23:10,2018-03-03 13:24:50,IP Address,76.119.151.175,100,100,True,2018-03-03 13:24:51,R_sXPgTOiulyoOscp,,,,,42.322692871094,-71.084701538086,anonymous,EN,11,10,9,5,2,12,4,8,6,1,7,3
2018-03-03 13:24:24,2018-03-03 13:26:27,IP Address,65.112.8.143,100,122,True,2018-03-03 13:26:28,R_3pgzIGd9E19TaED,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,10,11,4,6,5,2,9,7,3,8,1
2018-03-03 13:25:39,2018-03-03 13:26:51,IP Address,65.112.8.137,100,72,True,2018-03-03 13:26:51,R_3XjBcLmc9ynw83n,,,,,42.380004882812,-71.13289642334,anonymous,EN,12,8,6,11,5,4,7,10,1,3,9,2
2018-03-03 13:26:54,2018-03-03 13:27:49,IP Address,65.112.8.130,100,54,True,2018-03-03 13:27:49,R_YWZrbsCDYbuh8QN,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,12,5,9,4,6,8,11,1,2,10,3
2018-03-03 13:27:14,2018-03-03 13:28:04,IP Address,65.112.8.140,100,49,True,2018-03-03 13:28:04,R_1rdLPmmc0xFb5v5,,,,,42.380004882812,-71.13289642334,anonymous,EN,7,12,6,9,5,3,1,10,8,4,11,2
2018-03-03 13:31:58,2018-03-03 13:34:38,IP Address,65.112.8.135,100,159,True,2018-03-03 13:34:39,R_27IINbjBBtdVfpw,,,,,42.380004882812,-71.13289642334,anonymous,EN,11,9,7,10,2,1,6,12,5,3,8,4
2018-03-03 13:34:17,2018-03-03 13:35:25,IP Address,174.199.52.244,100,68,True,2018-03-03 13:35:26,R_2VlQqCELTpe4PIR,,,,,41.681594848633,-72.940498352051,anonymous,EN,7,12,5,8,6,9,4,10,3,2,11,1
2018-03-03 13:35:32,2018-03-03 13:37:25,IP Address,174.199.39.249,100,112,True,2018-03-03 13:37:25,R_3q84gNCwmtciLYR,,,,,41.74479675293,-72.612098693848,anonymous,EN,7,10,4,9,5,8,2,12,3,6,11,1
2018-03-03 13:39:15,2018-03-03 13:40:22,IP Address,76.119.151.175,100,67,True,2018-03-03 13:40:23,R_cNLJoNAluJfSrT3,,,,,42.322692871094,-71.084701538086,anonymous,EN,6,9,8,10,5,4,11,3,12,2,7,1
2018-03-03 13:40:24,2018-03-03 13:41:42,IP Address,65.112.8.206,100,78,True,2018-03-03 13:41:43,R_3qUbMMRyKJhbAfX,,,,,42.380004882812,-71.13289642334,anonymous,EN,6,4,3,10,8,7,1,12,5,2,9,11
